"MESH","I","PL","S","INDEX"
"5339335123",5.734,5.43,0.03,-2
"5339335124",5.737,5.46,0.03,-2
"5339335213",5.731,2.89,0.01,-2
"5339335413",5.708,0.00,0.00,-2
"5339335414",5.715,6.35,0.02,-2
"5339335423",5.700,6.08,0.02,-2
"5339335514",5.705,4.69,0.01,-2
"5339335913",5.830,22.02,0.05,-2
"5339345123",5.814,0.00,0.00,-2
"5339345224",5.971,6.40,0.01,-2
"5339345313",5.879,14.84,0.05,-2
"5339345314",5.810,-1.00,-1.00,-2
"5339345323",5.747,2.20,0.01,-2
"5339345324",5.754,2.79,0.01,-2
"5339345413",5.994,2.56,0.01,-2
"5339345414",6.039,-1.00,-1.00,-2
"5339345423",5.859,-1.00,-1.00,-2
"5339345424",5.868,18.65,0.04,-2
"5339345513",5.836,-1.00,-1.00,-2
"5339345523",6.080,-1.00,-1.00,-2
"5339345624",6.075,-1.00,-1.00,-2
"5339345713",6.070,-1.00,-1.00,-2
"5339345814",6.080,-1.00,-1.00,-2
"5339345824",6.098,-1.00,-1.00,-2
"5339345914",6.102,-1.00,-1.00,-2
"5339355124",6.030,-1.00,-1.00,-2
"5339355624",6.151,0.00,0.00,-2
"5339355713",6.228,4.22,0.01,-2
"5339355714",6.222,7.92,0.02,-2
"5339355723",6.178,5.50,0.01,-2
"5339355724",6.218,5.01,0.01,-2
"5339355913",6.145,42.43,0.13,-2
"5339355914",6.142,13.05,0.03,-2
"5339355923",6.160,30.50,0.07,-2
"5339355924",6.171,16.46,0.03,-2
"5339365013",6.210,12.10,0.03,-2
"5339365014",6.169,54.67,0.17,-2
"5339365023",6.211,55.42,0.17,-2
"5339365024",6.197,55.17,0.17,-2
"5339365114",6.182,47.72,0.09,-2
"5339365123",6.364,50.82,0.09,-2
"5339365124",6.226,40.89,0.15,-2
"5339365213",6.178,22.83,0.05,-2
"5339365214",6.155,26.18,0.06,-2
"5339365223",6.123,66.20,0.28,-2
"5339365224",6.173,42.96,0.09,-2
"5339365313",6.201,43.56,0.09,-2
"5339365314",6.212,27.06,0.05,-2
"5339365323",6.262,18.99,0.04,-2
"5339365324",6.236,57.72,0.21,-2
"5339365413",6.242,60.50,0.15,-2
"5339365613",6.391,41.24,0.06,-2
"5339365614",6.190,35.05,0.06,-2
"5339365623",6.334,62.03,0.19,-2
"5339365624",6.333,71.97,0.28,-2
"5339365713",6.156,67.71,0.28,-2
"5339365924",6.302,54.12,0.17,-2
"5339375013",6.139,68.22,0.22,-2
"5339375014",6.129,36.75,0.12,-2
"5339375023",6.127,36.71,0.12,-2
"5339375024",6.130,51.66,0.11,-2
"5339375113",6.134,51.75,0.11,-2
"5339375114",6.307,56.48,0.13,-2
"5339375123",6.303,65.10,0.16,-2
"5339375124",6.109,60.47,0.16,-2
"5339375213",6.089,59.98,0.16,-2
"5339375214",6.069,50.45,0.11,-2
"5339375223",6.057,50.08,0.11,-2
"5339375224",6.054,20.53,0.06,-2
"5339375313",6.051,56.92,0.15,-2
"5339375314",6.186,59.87,0.15,-2
"5339325141",5.163,0.00,0.00,-2
"5339325442",5.527,5.36,0.02,-2
"5339325531",5.541,5.58,0.02,-2
"5339325632",5.566,11.09,0.03,-2
"5339335031",5.668,0.00,0.00,-2
"5339335032",5.665,0.00,0.00,-2
"5339335142",5.723,5.30,0.03,-2
"5339335231",5.721,2.86,0.01,-2
"5339335232",5.720,2.86,0.01,-2
"5339335241",5.710,2.83,0.01,-2
"5339335441",5.758,0.13,0.01,-2
"5339335442",5.715,6.96,0.02,-2
"5339335531",5.752,29.49,0.08,-2
"5339335532",5.718,45.60,0.33,-2
"5339335542",5.721,-1.00,-1.00,-2
"5339335932",5.855,14.90,0.06,-2
"5339345241",5.991,3.17,0.01,-2
"5339345242",6.001,1.98,0.00,-2
"5339345331",5.921,0.00,0.00,-2
"5339345332",5.716,3.21,0.01,-2
"5339345341",5.915,4.13,0.01,-2
"5339345342",5.990,36.15,0.07,-2
"5339345431",6.018,0.00,0.00,-2
"5339345432",5.992,36.42,0.08,-2
"5339345441",5.754,31.23,0.08,-2
"5339345442",5.858,0.00,0.00,-2
"5339345531",6.020,-1.00,-1.00,-2
"5339345532",6.071,23.61,0.08,-2
"5339345541",6.075,3.69,0.01,-2
"5339345641",6.073,-1.00,-1.00,-2
"5339345642",6.070,-1.00,-1.00,-2
"5339345831",6.049,8.07,0.02,-2
"5339355431",6.067,-1.00,-1.00,-2
"5339355642",6.227,2.60,0.01,-2
"5339355731",6.219,8.09,0.02,-2
"5339355831",6.155,0.00,0.00,-2
"5339355931",6.175,2.44,0.01,-2
"5339355932",6.180,18.86,0.06,-2
"5339355941",6.178,25.17,0.05,-2
"5339355942",6.220,16.78,0.03,-2
"5339365031",6.216,16.16,0.03,-2
"5339365032",6.166,15.87,0.03,-2
"5339365041",6.193,62.36,0.19,-2
"5339365042",6.174,61.99,0.19,-2
"5339365132",6.185,47.77,0.09,-2
"5339365141",6.183,47.74,0.09,-2
"5339365142",6.208,26.28,0.05,-2
"5339365231",6.160,31.06,0.07,-2
"5339365232",6.148,30.15,0.14,-2
"5339365241",6.142,27.35,0.05,-2
"5339365242",6.185,2.09,0.01,-2
"5339365331",6.212,57.83,0.23,-2
"5339365332",6.240,25.76,0.05,-2
"5339365341",6.299,25.32,0.05,-2
"5339365342",6.237,28.91,0.07,-2
"5339365431",6.580,65.86,0.15,-2
"5339365541",6.534,14.59,0.02,-2
"5339365542",6.225,38.95,0.06,-2
"5339365631",6.434,41.77,0.06,-2
"5339365632",6.381,37.65,0.06,-2
"5339365641",6.170,45.49,0.12,-2
"5339365642",6.440,49.01,0.12,-2
"5339365731",6.409,42.88,0.06,-2
"5339365942",6.306,56.15,0.10,-2
"5339375031",6.148,50.77,0.17,-2
"5339375032",6.140,59.87,0.16,-2
"5339375041",6.136,59.78,0.16,-2
"5339375042",6.137,40.98,0.12,-2
"5339375131",6.268,54.60,0.11,-2
"5339375132",6.138,51.84,0.11,-2
"5339375141",6.268,54.07,0.13,-2
"5339375142",6.255,63.73,0.16,-2
"5339375231",6.090,60.01,0.16,-2
"5339375232",6.070,50.48,0.11,-2
"5339375241",6.252,55.44,0.11,-2
"5339375242",6.055,20.54,0.06,-2
"5339375331",6.228,22.10,0.06,-2
"5339375332",6.049,56.87,0.15,-2
"5339375341",6.046,56.80,0.15,-2
"5339375342",6.044,57.78,0.15,-2
"5339305834",5.159,-1.00,-1.00,-2
"5339325143",5.168,0.00,0.00,-2
"5339325244",5.930,0.00,0.00,-2
"5339325533",5.544,5.62,0.02,-2
"5339325943",5.662,0.00,0.00,-2
"5339335143",5.715,5.20,0.03,-2
"5339335234",5.704,2.82,0.01,-2
"5339335243",5.557,2.41,0.01,-2
"5339335444",5.772,24.93,0.05,-2
"5339335533",5.773,40.76,0.12,-2
"5339335534",5.777,46.89,0.27,-2
"5339335543",5.782,33.68,0.18,-2
"5339335544",5.731,-1.00,-1.00,-2
"5339335934",5.877,28.42,0.07,-2
"5339345233",5.879,5.99,0.01,-2
"5339345234",5.948,7.35,0.17,-2
"5339345243",5.977,15.06,0.03,-2
"5339345244",5.907,0.67,0.00,-2
"5339345333",5.925,15.32,0.04,-2
"5339345334",5.711,-1.00,-1.00,-2
"5339345343",5.740,-1.00,-1.00,-2
"5339345344",5.984,42.70,0.10,-2
"5339345433",5.735,1.91,0.01,-2
"5339345434",5.991,1.05,0.00,-2
"5339345443",5.995,11.93,0.01,-2
"5339345444",5.777,0.79,0.00,-2
"5339345534",6.059,23.35,0.08,-2
"5339345543",6.032,3.56,0.01,-2
"5339345744",6.011,3.23,0.01,-2
"5339345843",6.074,4.16,0.01,-2
"5339355644",6.024,19.52,0.04,-2
"5339355933",6.144,2.39,0.01,-2
"5339355934",6.170,2.43,0.01,-2
"5339355943",6.231,4.03,0.01,-2
"5339355944",6.226,16.81,0.03,-2
"5339365033",6.215,16.71,0.04,-2
"5339365034",6.167,56.22,0.17,-2
"5339365043",6.178,56.46,0.17,-2
"5339365044",6.180,56.51,0.17,-2
"5339365134",6.198,1.49,0.01,-2
"5339365143",6.198,26.17,0.05,-2
"5339365144",6.191,26.09,0.05,-2
"5339365233",6.246,27.05,0.05,-2
"5339365234",6.212,18.75,0.04,-2
"5339365243",6.183,55.54,0.17,-2
"5339365244",6.212,59.75,0.17,-2
"5339365333",6.218,43.51,0.11,-2
"5339365334",6.242,56.66,0.16,-2
"5339365343",6.356,29.72,0.07,-2
"5339365344",6.516,30.64,0.07,-2
"5339365433",6.606,57.11,0.17,-2
"5339365543",6.556,18.68,0.02,-2
"5339365544",6.531,49.29,0.08,-2
"5339365633",6.208,38.69,0.06,-2
"5339365634",6.422,59.37,0.12,-2
"5339365643",6.467,32.25,0.04,-2
"5339365644",6.483,33.58,0.11,-2
"5339365733",6.440,35.17,0.04,-2
"5339365934",6.180,50.92,0.13,-2
"5339365944",6.335,53.58,0.13,-2
"5339375033",6.295,54.38,0.17,-2
"5339375034",6.156,60.21,0.16,-2
"5339375043",6.292,62.89,0.16,-2
"5339375044",6.284,42.81,0.12,-2
"5339375133",6.264,57.96,0.12,-2
"5339375134",6.136,55.19,0.12,-2
"5339375143",6.211,41.72,0.09,-2
"5339375144",6.194,58.77,0.16,-2
"5339375233",6.095,55.23,0.16,-2
"5339375234",6.079,53.20,0.14,-2
"5339375243",6.272,58.53,0.14,-2
"5339375244",6.063,52.70,0.14,-2
"5339375333",6.057,20.56,0.06,-2
"5339375334",6.051,20.50,0.06,-2
"5339375343",6.047,57.87,0.15,-2
"5339375344",6.044,57.78,0.15,-2
"5339375433",6.041,57.68,0.15,-2
"5339306812",5.160,-1.00,-1.00,-2
"5339326121",5.156,0.00,0.00,-2
"5339326311",5.418,0.00,0.00,-2
"5339326312",5.452,-1.00,-1.00,-2
"5339326322",5.618,-1.00,-1.00,-2
"5339326411",5.600,0.00,0.00,-2
"5339326412",5.577,28.08,0.10,-2
"5339326421",5.562,5.89,0.02,-2
"5339326422",5.517,5.22,0.01,-2
"5339326511",5.523,5.30,0.02,-2
"5339326621",5.559,10.93,0.03,-2
"5339336022",5.653,4.46,0.02,-2
"5339336111",5.674,4.71,0.02,-2
"5339336112",5.797,6.36,0.03,-2
"5339336222",5.721,2.68,0.03,-2
"5339336311",5.577,0.50,0.01,-2
"5339336512",5.787,47.23,0.27,-2
"5339336521",5.766,47.40,0.22,-2
"5339336522",5.750,43.78,0.29,-2
"5339336921",5.904,24.70,0.14,-2
"5339346022",5.705,3.59,0.00,-2
"5339346111",5.709,2.06,0.01,-2
"5339346112",5.711,2.07,0.01,-2
"5339346121",5.714,2.08,0.01,-2
"5339346122",5.705,0.00,0.00,-2
"5339346211",5.704,9.14,0.02,-2
"5339346212",5.685,6.43,0.17,-2
"5339346221",5.692,1.75,0.01,-2
"5339346222",5.902,-1.00,-1.00,-2
"5339346311",5.911,2.43,0.01,-2
"5339346312",5.862,1.83,0.01,-2
"5339346321",5.937,3.00,0.01,-2
"5339346322",5.740,37.45,0.10,-2
"5339346411",5.967,-1.00,-1.00,-2
"5339346511",6.042,-1.00,-1.00,-2
"5339346721",5.990,-1.00,-1.00,-2
"5339346812",6.065,-1.00,-1.00,-2
"5339356412",6.127,-1.00,-1.00,-2
"5339356621",6.002,4.07,0.01,-2
"5339356622",6.205,8.04,0.02,-2
"5339356911",6.136,47.17,0.08,-2
"5339356912",6.169,8.95,0.03,-2
"5339356921",6.201,9.07,0.03,-2
"5339356922",6.207,-1.00,-1.00,-2
"5339366011",6.188,-1.00,-1.00,-2
"5339366012",6.168,21.80,0.06,-2
"5339366021",6.211,61.30,0.18,-2
"5339366112",6.210,1.51,0.01,-2
"5339366121",6.432,1.73,0.01,-2
"5339366122",6.447,49.65,0.17,-2
"5339366211",6.356,48.50,0.17,-2
"5339366212",6.286,6.74,0.02,-2
"5339366221",6.196,8.92,0.01,-2
"5339366222",6.203,9.89,0.02,-2
"5339366311",6.252,10.11,0.02,-2
"5339366312",6.215,56.14,0.16,-2
"5339366321",6.223,24.48,0.09,-2
"5339366322",6.513,25.90,0.09,-2
"5339366411",6.590,0.00,0.00,-2
"5339366521",6.559,23.66,0.06,-2
"5339366522",6.486,25.43,0.06,-2
"5339366611",6.423,18.47,0.02,-2
"5339366612",6.380,35.91,0.05,-2
"5339366621",6.369,50.82,0.10,-2
"5339366622",6.410,23.13,0.08,-2
"5339366711",6.308,48.50,0.08,-2
"5339366821",6.178,70.72,0.24,-2
"5339366822",6.182,49.00,0.11,-2
"5339366911",6.186,53.22,0.12,-2
"5339366912",6.190,27.36,0.05,-2
"5339366922",6.183,50.98,0.13,-2
"5339376011",6.178,51.56,0.17,-2
"5339376012",6.172,60.55,0.16,-2
"5339376021",6.164,60.38,0.16,-2
"5339376022",6.303,57.91,0.16,-2
"5339376111",6.144,55.38,0.12,-2
"5339376112",6.210,50.64,0.10,-2
"5339376121",6.214,58.90,0.14,-2
"5339376122",6.204,62.99,0.18,-2
"5339376211",6.250,59.38,0.15,-2
"5339376212",6.252,55.51,0.13,-2
"5339376221",6.078,67.46,0.25,-2
"5339376222",6.070,35.11,0.13,-2
"5339376311",6.062,34.98,0.13,-2
"5339376312",6.054,58.08,0.15,-2
"5339376321",6.048,57.90,0.15,-2
"5339376322",6.163,61.19,0.15,-2
"5339376411",6.040,57.65,0.15,-2
"5339376412",6.036,57.53,0.15,-2
"5339306724",5.134,-1.00,-1.00,-2
"5339306813",5.173,-1.00,-1.00,-2
"5339326123",5.153,0.00,0.00,-2
"5339326514",5.525,5.33,0.02,-2
"5339326624",5.576,11.32,0.03,-2
"5339326713",5.597,11.79,0.03,-2
"5339336214",5.675,2.74,0.01,-2
"5339336313",5.574,0.50,0.01,-2
"5339336314",5.743,0.00,0.00,-2
"5339336323",5.748,0.00,0.00,-2
"5339336324",5.760,0.00,0.00,-2
"5339336413",5.756,0.00,0.00,-2
"5339336524",5.737,10.13,0.02,-2
"5339336924",5.646,6.29,0.01,-2
"5339346014",5.665,12.02,0.04,-2
"5339346023",5.690,3.53,0.00,-2
"5339346024",5.703,3.58,0.00,-2
"5339346113",5.711,0.00,0.00,-2
"5339346114",5.720,2.11,0.01,-2
"5339346123",5.723,10.38,0.02,-2
"5339346124",5.772,10.97,0.02,-2
"5339346213",5.741,44.23,0.12,-2
"5339346214",5.688,42.25,0.11,-2
"5339346223",5.695,-1.00,-1.00,-2
"5339346224",5.889,1.42,0.00,-2
"5339346313",5.721,1.11,0.00,-2
"5339346314",5.720,1.48,0.00,-2
"5339346414",5.742,5.71,0.01,-2
"5339346423",5.738,0.00,0.00,-2
"5339346424",5.741,11.90,0.02,-2
"5339346513",6.032,-1.00,-1.00,-2
"5339346714",6.014,5.78,0.01,-2
"5339346814",6.074,-1.00,-1.00,-2
"5339356124",5.906,-1.00,-1.00,-2
"5339356213",6.037,9.11,0.01,-2
"5339356214",5.938,3.03,0.01,-2
"5339356413",6.112,4.09,0.01,-2
"5339356423",6.170,5.92,0.01,-2
"5339356614",6.006,18.08,0.08,-2
"5339356623",5.995,28.65,0.05,-2
"5339356624",6.194,32.29,0.05,-2
"5339356913",6.118,26.91,0.09,-2
"5339356914",6.125,2.77,0.01,-2
"5339356923",6.138,13.56,0.02,-2
"5339356924",6.204,7.70,0.01,-2
"5339366013",6.195,28.02,0.05,-2
"5339366014",6.269,22.65,0.06,-2
"5339366023",6.281,9.88,0.03,-2
"5339366024",6.323,-1.00,-1.00,-2
"5339366114",6.466,1.76,0.01,-2
"5339366123",6.474,1.77,0.01,-2
"5339366124",6.469,30.16,0.06,-2
"5339366213",6.403,29.67,0.06,-2
"5339366214",6.305,29.89,0.07,-2
"5339366223",6.254,9.68,0.02,-2
"5339366224",6.247,47.46,0.11,-2
"5339366313",6.254,37.33,0.14,-2
"5339366314",6.245,22.18,0.08,-2
"5339366323",6.375,58.49,0.20,-2
"5339366324",6.475,28.99,0.10,-2
"5339366413",6.585,54.82,0.15,-2
"5339366414",6.253,50.90,0.15,-2
"5339366423",6.259,45.83,0.10,-2
"5339366523",6.544,0.00,0.00,-2
"5339366524",6.450,69.54,0.17,-2
"5339366613",6.385,52.41,0.09,-2
"5339366623",6.361,24.25,0.03,-2
"5339366624",6.336,68.11,0.19,-2
"5339366713",6.303,59.50,0.13,-2
"5339366714",6.286,20.12,0.03,-2
"5339366724",6.208,19.59,0.03,-2
"5339366813",6.196,20.97,0.02,-2
"5339366814",6.183,20.75,0.02,-2
"5339366823",6.180,70.76,0.24,-2
"5339366824",6.186,49.07,0.11,-2
"5339366913",6.193,53.36,0.12,-2
"5339366914",6.199,27.50,0.05,-2
"5339366924",6.197,21.54,0.04,-2
"5339376013",6.193,66.23,0.19,-2
"5339376014",6.189,49.27,0.12,-2
"5339376023",6.179,49.10,0.12,-2
"5339376024",6.163,55.21,0.16,-2
"5339376113",6.148,62.28,0.17,-2
"5339376114",6.210,63.70,0.17,-2
"5339376123",6.121,65.05,0.20,-2
"5339376124",6.215,67.48,0.20,-2
"5339376213",6.105,64.61,0.20,-2
"5339376214",6.259,11.27,0.05,-2
"5339376223",6.293,72.30,0.25,-2
"5339376224",6.276,39.00,0.14,-2
"5339376313",6.068,35.08,0.13,-2
"5339376314",6.057,36.89,0.14,-2
"5339376323",6.050,36.78,0.14,-2
"5339376324",6.044,57.78,0.15,-2
"5339376413",6.039,57.62,0.15,-2
"5339376414",6.034,57.47,0.15,-2
"5339376423",6.035,57.50,0.15,-2
"5339306742",5.126,-1.00,-1.00,-2
"5339326032",5.302,0.00,0.00,-2
"5339326541",5.528,16.53,0.12,-2
"5339326731",5.584,11.50,0.03,-2
"5339326832",5.632,0.00,0.00,-2
"5339336331",5.695,2.25,0.03,-2
"5339336341",5.732,0.00,0.00,-2
"5339336342",5.753,0.63,0.00,-2
"5339336431",5.766,2.46,0.00,-2
"5339336542",5.728,0.00,0.00,-2
"5339336631",5.728,0.00,0.00,-2
"5339336942",5.868,9.39,0.01,-2
"5339346031",5.672,20.26,0.04,-2
"5339346032",5.827,13.87,0.04,-2
"5339346041",5.691,0.99,0.00,-2
"5339346042",5.758,1.28,0.00,-2
"5339346131",5.711,1.08,0.00,-2
"5339346132",5.723,2.12,0.01,-2
"5339346141",5.726,1.24,0.01,-2
"5339346142",5.768,1.29,0.01,-2
"5339346231",5.768,0.00,0.00,-2
"5339346232",5.699,0.00,0.00,-2
"5339346241",5.804,2.12,0.01,-2
"5339346242",5.826,-1.00,-1.00,-2
"5339346331",5.716,-1.00,-1.00,-2
"5339346341",5.746,3.18,0.01,-2
"5339346342",5.835,18.12,0.06,-2
"5339346431",5.824,-1.00,-1.00,-2
"5339346432",5.722,0.00,0.00,-2
"5339346441",5.719,0.00,0.00,-2
"5339346442",6.017,0.51,0.00,-2
"5339346531",5.725,0.12,0.01,-2
"5339346732",5.969,5.64,0.01,-2
"5339346931",6.026,-1.00,-1.00,-2
"5339356241",5.948,13.69,0.03,-2
"5339356242",5.952,-1.00,-1.00,-2
"5339356341",6.012,-1.00,-1.00,-2
"5339356342",6.060,1.12,0.00,-2
"5339356431",6.140,3.41,0.01,-2
"5339356432",6.135,9.42,0.01,-2
"5339356441",6.174,-1.00,-1.00,-2
"5339356632",5.999,5.66,0.01,-2
"5339356641",5.990,-1.00,-1.00,-2
"5339356931",6.099,20.38,0.06,-2
"5339356932",6.100,17.44,0.03,-2
"5339356941",6.151,-1.00,-1.00,-2
"5339356942",6.176,14.49,0.03,-2
"5339366031",6.230,4.24,0.01,-2
"5339366032",6.276,26.90,0.15,-2
"5339366041",6.324,12.21,0.03,-2
"5339366042",6.326,-1.00,-1.00,-2
"5339366232",6.383,55.27,0.14,-2
"5339366241",6.303,45.67,0.12,-2
"5339366242",6.222,47.02,0.11,-2
"5339366331",6.217,33.35,0.11,-2
"5339366332",6.217,41.33,0.11,-2
"5339366341",6.328,43.25,0.11,-2
"5339366342",6.417,44.62,0.11,-2
"5339366431",6.534,46.12,0.08,-2
"5339366432",6.558,49.65,0.10,-2
"5339366441",6.259,45.83,0.10,-2
"5339366541",6.536,9.71,0.01,-2
"5339366542",6.440,57.79,0.15,-2
"5339366631",6.410,25.02,0.05,-2
"5339366632",6.373,32.01,0.05,-2
"5339366641",6.358,39.31,0.09,-2
"5339366642",6.209,37.53,0.09,-2
"5339366731",6.267,53.74,0.10,-2
"5339366732",6.235,53.11,0.10,-2
"5339366742",6.219,21.33,0.02,-2
"5339366831",6.204,21.10,0.02,-2
"5339366832",6.430,24.28,0.02,-2
"5339366841",6.353,74.33,0.24,-2
"5339366842",6.300,50.85,0.11,-2
"5339366931",6.260,54.72,0.12,-2
"5339366932",6.303,29.05,0.05,-2
"5339366941",6.334,22.56,0.04,-2
"5339376031",6.428,71.77,0.19,-2
"5339376032",6.416,52.73,0.12,-2
"5339376041",6.178,49.08,0.12,-2
"5339376042",6.163,62.56,0.17,-2
"5339376131",6.245,64.28,0.17,-2
"5339376132",6.132,61.90,0.17,-2
"5339376141",6.120,65.02,0.20,-2
"5339376142",6.112,64.80,0.20,-2
"5339376231",6.236,56.03,0.16,-2
"5339376232",6.253,60.45,0.15,-2
"5339376241",6.088,67.72,0.25,-2
"5339376242",6.274,52.56,0.17,-2
"5339376331",6.070,48.79,0.17,-2
"5339376332",6.061,36.95,0.14,-2
"5339376341",6.263,39.65,0.14,-2
"5339376342",6.048,36.75,0.14,-2
"5339376431",6.043,36.67,0.14,-2
"5339376432",6.038,57.59,0.15,-2
"5339376441",6.038,57.59,0.15,-2
"5339376442",6.044,57.78,0.15,-2
"5339376531",6.049,57.93,0.15,-2
"5339326144",5.203,0.00,0.00,-2
"5339326544",5.533,4.44,0.04,-2
"5339326633",5.534,4.61,0.02,-2
"5339326733",5.594,11.73,0.03,-2
"5339326734",5.614,12.18,0.04,-2
"5339326834",5.636,0.00,0.00,-2
"5339326934",5.522,0.00,0.00,-2
"5339336244",5.668,1.80,0.02,-2
"5339336343",5.712,0.54,0.00,-2
"5339336433",5.767,3.69,0.01,-2
"5339336434",5.778,7.61,0.03,-2
"5339336633",5.762,1.94,0.01,-2
"5339336944",5.853,9.20,0.01,-2
"5339346033",5.668,20.16,0.04,-2
"5339346034",5.682,0.00,0.00,-2
"5339346043",5.698,6.02,0.01,-2
"5339346044",5.743,1.22,0.00,-2
"5339346133",5.710,1.08,0.00,-2
"5339346134",5.721,-1.00,-1.00,-2
"5339346143",5.763,-1.00,-1.00,-2
"5339346144",5.741,6.63,0.02,-2
"5339346233",5.706,-1.00,-1.00,-2
"5339346234",5.783,-1.00,-1.00,-2
"5339346244",5.706,-1.00,-1.00,-2
"5339346333",5.721,0.00,0.00,-2
"5339346334",5.736,0.00,0.00,-2
"5339346343",5.863,43.94,0.11,-2
"5339346344",5.833,27.66,0.08,-2
"5339346433",5.710,3.38,0.02,-2
"5339346434",5.704,0.00,0.00,-2
"5339346443",5.701,6.63,0.01,-2
"5339346444",5.807,0.38,0.00,-2
"5339346533",5.704,-1.00,-1.00,-2
"5339346733",5.978,-1.00,-1.00,-2
"5339356333",5.969,8.81,0.02,-2
"5339356334",5.985,-1.00,-1.00,-2
"5339356444",6.147,-1.00,-1.00,-2
"5339356633",6.008,16.92,0.04,-2
"5339356634",6.008,16.92,0.04,-2
"5339356734",6.101,0.00,0.00,-2
"5339356843",6.065,13.32,0.06,-2
"5339356934",6.104,8.33,0.01,-2
"5339356943",6.120,15.79,0.03,-2
"5339356944",6.131,13.99,0.02,-2
"5339366033",6.172,20.41,0.04,-2
"5339366034",6.278,26.93,0.15,-2
"5339366043",6.307,24.78,0.17,-2
"5339366044",6.184,0.00,0.00,-2
"5339366233",6.442,0.00,0.00,-2
"5339366234",6.394,13.89,0.02,-2
"5339366243",6.303,47.34,0.11,-2
"5339366244",6.194,39.06,0.10,-2
"5339366333",6.196,33.18,0.11,-2
"5339366334",6.220,33.37,0.11,-2
"5339366343",6.411,45.10,0.17,-2
"5339366344",6.236,41.68,0.11,-2
"5339366433",6.442,46.92,0.08,-2
"5339366434",6.562,61.44,0.11,-2
"5339366443",6.586,4.50,0.01,-2
"5339366444",6.596,56.58,0.12,-2
"5339366533",6.556,8.99,0.02,-2
"5339366534",6.578,1.99,0.00,-2
"5339366543",6.560,14.15,0.04,-2
"5339366544",6.479,11.14,0.03,-2
"5339366633",6.220,33.98,0.07,-2
"5339366634",6.370,35.31,0.07,-2
"5339366643",6.199,37.40,0.09,-2
"5339366644",6.212,11.06,0.02,-2
"5339366733",6.295,12.42,0.02,-2
"5339366734",6.239,11.52,0.02,-2
"5339366833",6.211,35.51,0.06,-2
"5339366834",6.445,38.48,0.06,-2
"5339366843",6.398,54.68,0.11,-2
"5339366844",6.363,60.18,0.22,-2
"5339366933",6.344,38.13,0.09,-2
"5339366934",6.279,36.31,0.09,-2
"5339366943",6.353,35.44,0.05,-2
"5339366944",6.365,34.58,0.04,-2
"5339376033",6.410,43.92,0.13,-2
"5339376034",6.172,48.98,0.12,-2
"5339376043",6.163,61.88,0.15,-2
"5339376044",6.153,61.65,0.15,-2
"5339376133",6.143,62.12,0.17,-2
"5339376134",6.133,61.89,0.17,-2
"5339376143",6.122,47.73,0.14,-2
"5339376144",6.273,51.18,0.14,-2
"5339376233",6.251,55.96,0.14,-2
"5339376234",6.086,37.61,0.11,-2
"5339376243",6.284,40.22,0.11,-2
"5339376244",6.074,37.43,0.11,-2
"5339376333",6.070,33.99,0.12,-2
"5339376334",6.066,33.95,0.12,-2
"5339376343",6.061,36.95,0.14,-2
"5339376344",6.057,36.89,0.14,-2
"5339376433",6.052,36.81,0.14,-2
"5339376434",6.048,36.75,0.14,-2
"5339376443",6.046,36.72,0.14,-2
"5339376444",6.047,57.87,0.15,-2
"5339376533",6.048,57.90,0.15,-2
"5339327122",5.199,0.00,0.00,-2
"5339327612",5.539,4.67,0.02,-2
"5339327621",5.554,10.81,0.03,-2
"5339327712",5.613,9.14,0.03,-2
"5339327721",5.624,3.52,0.01,-2
"5339327812",5.501,0.00,0.00,-2
"5339327822",5.524,0.00,0.00,-2
"5339327911",5.521,0.00,0.00,-2
"5339327912",5.525,0.00,0.00,-2
"5339327921",5.524,0.00,0.00,-2
"5339327922",5.510,0.00,0.00,-2
"5339337312",5.685,0.48,0.00,-2
"5339337411",5.746,3.48,0.01,-2
"5339337412",5.794,7.88,0.03,-2
"5339337611",5.765,6.68,0.01,-2
"5339347011",5.667,3.87,0.01,-2
"5339347012",5.775,19.88,0.08,-2
"5339347021",5.732,6.24,0.01,-2
"5339347022",5.734,0.00,0.00,-2
"5339347111",5.709,0.00,0.00,-2
"5339347112",5.717,-1.00,-1.00,-2
"5339347121",5.734,14.05,0.03,-2
"5339347122",5.742,2.17,0.01,-2
"5339347212",5.717,-1.00,-1.00,-2
"5339347221",5.720,-1.00,-1.00,-2
"5339347222",5.725,-1.00,-1.00,-2
"5339347311",5.723,-1.00,-1.00,-2
"5339347312",5.729,13.38,0.03,-2
"5339347321",5.722,39.08,0.10,-2
"5339347322",5.718,25.76,0.08,-2
"5339347411",5.710,3.38,0.02,-2
"5339347412",5.692,3.80,0.01,-2
"5339347421",5.683,6.44,0.01,-2
"5339347422",5.682,6.43,0.01,-2
"5339347711",5.957,0.00,0.00,-2
"5339347811",6.030,24.46,0.04,-2
"5339357511",6.126,31.29,0.19,-2
"5339357512",6.085,59.21,0.15,-2
"5339357521",6.057,-1.00,-1.00,-2
"5339357611",6.008,12.44,0.03,-2
"5339357721",6.045,0.00,0.00,-2
"5339357821",6.048,19.05,0.10,-2
"5339357912",6.128,1.57,0.00,-2
"5339357921",6.127,6.06,0.02,-2
"5339357922",6.165,13.66,0.04,-2
"5339367011",6.236,4.46,0.06,-2
"5339367012",6.320,-1.00,-1.00,-2
"5339367021",6.277,54.28,0.14,-2
